Open,High,Low,Close,Adj Close,Volume
51.84,52.119999,51.762501,51.790001,50.200836,70162400
51.7075,51.939999,51.279999,51.32,49.745255,74172800
51.224998,51.25,50.529999,51.075001,49.507767,74596400
51.099998,51.4925,50.965,51.1525,49.582893,88818800
50.764999,50.849998,49.7775,50.1675,48.62812,186139600
52.470001,53.827499,52.307499,52.630001,51.01506,259309200
52.459999,53.162498,52.032501,52.287498,50.683064,127985200
52.7225,52.959999,52.557499,52.9375,51.313122,83569600
51.072498,52.209999,50.875,52.119999,50.520706,129772400
51.470001,51.855,50.2075,50.715,49.158825,155054800
50.474998,51.334999,50.4375,50.724998,49.16851,105358000
50.099998,50.419998,49.165001,50.18,48.640236,139634400
49.355,49.712502,48.192501,49.294998,47.9664,164834800
46.927502,47.369999,45.712502,46.43,45.178619,229722400
46.602501,47.424999,46.352501,47.165001,45.89381,146118800
46.567501,47.9375,46.505001,47.73,46.443584,106178800
47.477501,48.1175,47.209999,47.52,46.239243,132125600
46.732498,47.724998,46.689999,47.25,45.976521,131516400
45.880001,46.087502,45.07,45.772499,44.538837,154449200
46.305,47,46.174999,46.650002,45.392689,113459200
46.165001,46.427502,45.637501,45.695,44.463425,118994400
44.950001,45.134998,44.452499,44.915001,43.704453,146118800
45.049999,45.535,44.654999,44.7425,43.536606,94858800
44.73,45.147499,44.477501,44.557499,43.356586,111792800
44.105,44.837502,44,44.345001,43.149818,113924800
44.487499,44.807499,44.1675,44.575001,43.373623,84873600
44.057499,44.497501,43.747501,43.767502,42.587883,108174400
43.900002,44.48,42.567501,43.325001,42.15731,161584400
43.860001,44.9575,43.630001,44.91,43.699589,123872000
46.07,46.247501,45.285,45.634998,44.405045,119093600
45.77,46.3675,45.537498,46.305,45.056988,90105200
46.627499,47.98,46.442501,47.537498,46.256268,122737600
47.952499,48.842499,47.904999,48.145,46.847397,104883600
48.715,49,48.400002,48.702499,47.389877,107731600
48.487499,48.9925,48.3475,48.547501,47.239044,73012800
48.674999,49.197498,48.400002,48.537498,47.229317,86698400
47.887501,48.397499,47.575001,48.185001,46.886322,75046000
48.224998,48.740002,48.0425,48.4725,47.166069,58676400
49.012501,50.072498,48.802502,49.612499,48.275345,106204000
49.919998,49.970001,49.327499,49.467499,48.134247,84496800
50.092499,50.1525,49.5075,49.865002,48.521042,86056000
49.700001,50.212502,49.537498,49.695,48.355621,191202400
49.634998,50.040001,49.5425,49.645,48.306965,72881600
49.607498,49.814999,48.822498,48.892502,47.574753,84281200
49.442501,50.247501,49.337502,49.950001,48.603745,104270000
50.072498,50.392502,49.892502,49.935001,48.589149,83598800
49.669998,49.875,49.262501,49.48,48.146416,124442400
50.7925,51.122501,50.162498,50.387501,49.029457,109012000
50.352501,50.782501,50.34,50.682499,49.316505,67740800
50.82,51.110001,50.672501,51.102501,49.725185,45448000
50.837502,51.27,50.724998,51.057499,49.681396,69062000
50.202499,50.349998,49.602501,50.005001,48.657269,101354400
49.799999,50.377499,49.702499,50.310001,48.954048,82312000
50.462502,50.932499,50.389999,50.807499,49.438133,71588400
50.827499,51.0975,50.427502,50.4375,49.07811,80767200
50.612499,51,50.549999,50.825001,49.455162,70380800
51.022499,51.467499,51,51.302502,49.9198,67789600
51.147499,51.5275,50.875,51.125,49.747082,67467200
51.012501,51.272499,50.817501,50.837502,49.467339,56430000
51,51.470001,50.924999,51.415001,50.029266,74162400
51.447498,51.625,50.59,50.647499,49.282452,83717200
50.912498,51.807499,50.9025,51.805,50.408749,89111600
52.115002,52.227501,51.822498,52.209999,50.802837,73420800
51.9175,52.287498,51.7925,52.1675,50.761482,59966400
52.2225,52.310001,51.682499,51.755001,50.360104,55638400
51.869999,52.432499,51.785,51.935001,50.535252,70475600
52.115002,52.66,52.110001,52.419998,51.007175,86693600
52.189999,52.540001,51.827499,52.195,50.788239,135742800
54.105,55.342499,52.825001,53.259998,51.824535,277125600
53.474998,54.5075,51.685001,52.107498,50.703102,216071600
51.3825,51.607498,50.407501,51.005001,49.630318,163448400
49.497501,49.662498,48.145,48.334999,47.032272,209572000
49.077499,49.517502,48.509998,49.25,47.922615,143299200
48.852501,49.889999,48.455002,49.759998,48.418865,133457600
50.049999,50.8825,49.8475,50.857498,49.486786,108038000
50.325001,50.689999,49.822498,50.247501,49.078995,98478800
49.904999,50.512501,49.787498,50.119999,48.954468,89927600
50.255001,53.035,50.119999,52.2425,51.027603,188874000
50.790001,51.610001,50.647499,50.6875,49.50877,146189600
50.865002,51.285,49.9175,50.435001,49.262138,108909600
51.07,51.790001,50.959999,51.625,50.424454,110481600
52.654999,53.182499,52.5075,52.587502,51.364582,97654400
52.720001,53.337502,52.580002,52.59,51.36702,107537200
53.247501,53.412498,52.900002,53.16,51.923767,86141600
53.297501,53.610001,52.6875,53.115002,51.879814,89014800
52.357498,53.012501,50.25,50.66,49.481903,187272000
51.465,51.797501,51.264999,51.622501,50.422016,104174400
51.965,52.137501,50.8825,51.040001,49.853069,103493200
51.025002,51.43,50.830002,51.3825,50.187603,63755200
52.125,52.330002,51.665001,52.252499,51.037373,83962000
52.540001,52.612499,51.799999,52.185001,50.971443,84573600
51.607498,51.744999,51.055,51.424999,50.229115,80092000
52.0975,52.369999,51.830002,52.297501,51.081326,76752400
53,53.4925,52.877499,53.32,52.080051,95654800
53.512501,53.605,53.127499,53.314999,52.075169,77449200
53.709999,54.110001,52.767502,53.5425,52.297371,109237600
53.465,54.195,52.927502,54.174999,52.915165,127111600
54.517502,55.927502,54.432499,55.897499,54.597603,177158400
56.200001,56.605,55.715,55.772499,54.475517,128906800
55,55.197498,54.255001,54.6875,53.415737,159053200
54.432499,55.032501,54.389999,54.974998,53.696556,84632400
54.990002,55.205002,54.779999,55.174999,53.891914,73274800
55.264999,55.712502,54.860001,55.692501,54.397377,101360000
55.502499,55.939999,55.092499,55.240002,53.955391,88242400
55.345001,55.639999,54.3675,54.432499,53.166672,221652400
54.737499,54.959999,54.412498,54.68,53.408421,76662000
55.2575,55.622501,54.297501,54.419998,53.154465,124763200
54.637501,55.375,54.285,55.2575,53.972488,87613600
55,55.235001,54.7075,54.9725,53.694115,75334000
55.134998,55.240002,54.32,54.705002,53.432842,101408000
55.224998,56.145,55.197498,55.9925,54.690395,103909600
56.267502,57.055,56.049999,56.147499,54.841797,139223200
55.764999,55.895,54.482498,54.740002,53.467026,138449200
54.607498,55.240002,53.782501,55.205002,53.921211,114426000
56.41,56.872501,55.9725,56.752499,55.43272,138478800
56.567501,57.482498,56.459999,56.764999,55.444942,122306000
56.455002,57.014999,56.0825,56.099998,54.795403,111820000
56.7575,56.947498,56.41,56.7575,55.437607,74770400
56.982498,57.610001,56.825001,57.522499,56.184814,113013600
58.237499,59.41,58.077499,59.052502,57.679241,166795600
58.724998,59.532501,58.6675,58.967499,57.596214,96427600
59.0975,59.412498,58.720001,58.830002,57.461918,87360000
58.342499,58.810001,58.299999,58.592499,57.229942,73903200
58.772499,59.037498,58.380001,58.82,57.452141,67585200
58.647499,59.395,58.572498,59.102501,57.728073,97433600
59.380001,60.247501,59.330002,60.127499,58.72924,87247200
60.290001,60.549999,59.904999,59.990002,58.594933,82293600
60.525002,60.810001,60.305,60.794998,59.381218,75828800
61.127499,61.200001,60.452499,60.895,59.478889,69275200
60.790001,61.682499,60.720001,61.645,60.211449,73477200
61.855,62.3125,61.68,62.262501,60.81459,96572800
62.2425,62.4375,60.642502,60.822498,59.408073,142839600
61.189999,61.325001,60.302502,60.814999,59.400753,124522000
61.810001,62.2925,59.314999,62.189999,60.743774,139162000
62.384998,63.982498,62.290001,63.955002,62.467735,151125200
64.332497,64.462502,63.845001,64.375,62.877968,103272000
64.262497,64.547501,64.080002,64.282501,62.787613,79897600
64.192497,64.372498,63.842499,64.309998,62.814472,75864400
64.684998,65.087502,64.527496,64.857498,63.539429,94940400
64.672501,65.110001,64.212502,65.035004,63.713341,69986400
64.574997,65.6175,64.57,65.550003,64.217857,81821200
65.387497,65.697502,65.230003,65.489998,64.159065,87388800
65.282501,66.195,65.267502,66.1175,64.773827,102734400
65.9375,66.220001,65.525002,65.660004,64.32563,89182800
65.919998,66.445,65.752502,66.440002,65.089775,100206400
66.449997,66.857498,66.057503,66.775002,65.417976,86703200
66.974998,67,66.347504,66.572502,65.219589,76167200
66.385002,66.519997,65.099998,65.797501,64.460327,106234400
65.922501,66.002502,65.294998,65.502502,64.171318,121395200
65.647499,65.794998,65.209999,65.445,64.11499,65325200
65.677498,66.610001,65.629997,66.592499,65.239182,84020400
66.735001,66.790001,65.625,66.072502,64.729752,105207600
66.394997,66.995003,66.327499,66.959999,65.59922,65235600
66.650002,67,66.474998,66.8125,65.454697,46617600
66.817497,67.0625,65.862503,66.040001,64.697922,94487200
64.577499,64.8825,64.072502,64.862503,63.544334,114430400
65.267502,65.827499,65.169998,65.434998,64.105202,67181600
65.947502,66.472504,65.682503,66.394997,65.045685,74424400
66.870003,67.75,66.824997,67.677498,66.302124,106075600
67.5,67.699997,66.227501,66.730003,65.373894,128042400
67.150002,67.517502,66.464996,67.120003,65.755959,90420400
67.202499,67.775002,67.125,67.692497,66.316818,78756800
66.945,68.139999,66.830002,67.864998,66.485817,137310400
67.864998,68.824997,67.732498,68.787498,67.389572,133587600
69.25,70.197502,69.245003,69.964996,68.543137,128186000
69.892502,70.442497,69.699997,70.102501,68.677849,114158400
69.949997,70.474998,69.779999,69.934998,68.513741,116028400
69.875,70.294998,69.737503,70.004997,68.582321,98369200
70.557503,70.662498,69.639999,69.860001,68.440269,275978000
70.1325,71.0625,70.092499,71,69.557114,98572000
71.172501,71.222504,70.730003,71.067497,69.62323,48478800
71.205002,72.495003,71.175003,72.477501,71.00457,93121200
72.779999,73.4925,72.029999,72.449997,70.977623,146266000
72.364998,73.172501,71.305,72.879997,71.398895,144114400
72.482498,73.419998,72.379997,73.412498,71.920563,100805600
74.059998,75.150002,73.797501,75.087502,73.561523,135480400
74.287498,75.144997,74.125,74.357498,72.846367,146322800
73.447502,74.989998,73.1875,74.949997,73.426819,118387200
74.959999,75.224998,74.370003,74.597504,73.081505,108872000
74.290001,76.110001,74.290001,75.797501,74.257103,132079200
76.809998,77.607498,76.550003,77.407501,75.834389,170108400
77.650002,78.167503,77.0625,77.582497,76.005829,140644800
77.910004,79.267502,77.787498,79.239998,77.629639,121532000
79.175003,79.392502,78.042503,78.169998,76.58139,161954400
77.962502,78.875,77.387497,77.834999,76.253189,121923600
78.397499,78.925003,78.022499,78.809998,77.208382,108829200
79.067497,79.684998,78.75,79.682503,78.063164,137816400
79.297501,79.754997,79,79.142502,77.534134,110843200
79.644997,79.997498,79.327499,79.425003,77.810883,101832400
79.480003,79.889999,78.912498,79.807503,78.185608,104472000
80.0625,80.832497,79.379997,79.577499,77.960289,146537600
77.514999,77.942497,76.220001,77.237503,75.667847,161940000
78.150002,79.599998,78.047501,79.422501,77.808449,162234000
81.112503,81.962502,80.345001,81.084999,79.437157,216229200
80.135002,81.022499,79.6875,80.967499,79.322044,126743200
80.232498,80.669998,77.072502,77.377502,75.805008,199588400
76.074997,78.372498,75.555,77.165001,75.596825,173788400
78.827499,79.910004,78.407501,79.712502,78.092545,136616400
80.879997,81.190002,79.737503,80.362503,78.729332,118826800
80.642502,81.305,80.065002,81.302498,79.650246,105425600
80.592499,80.849998,79.5,80.0075,78.567566,117684000
78.544998,80.387497,78.462502,80.387497,78.940727,109348800
80.900002,80.974998,79.677498,79.902496,78.464447,94323200
80.3675,81.805,80.3675,81.800003,80.327797,113730400
81.047501,81.555,80.837502,81.217499,79.755798,94747600
81.184998,81.495003,80.712502,81.237503,79.775429,80113600
78.839996,79.9375,78.652496,79.75,78.314705,152531200
80,81.142502,80,80.904999,79.448898,93984000
80.657501,81.162498,79.552498,80.074997,78.633865,100566000
79.654999,80.112503,77.625,78.262497,76.853981,129554000
74.315002,76.044998,72.307503,74.544998,73.203369,222195200
75.237503,75.6325,71.532501,72.019997,70.723824,230673600
71.6325,74.470001,71.625,73.162498,71.845764,198054800
70.275002,71.5,68.239998,68.379997,67.149338,320605600
64.315002,69.602501,64.092499,68.339996,67.110062,426510000
70.57,75.360001,69.43,74.702499,73.358047,341397200
75.917503,76,71.449997,72.330002,71.028244,319475600
74.110001,75.849998,73.282501,75.684998,74.322861,219178400
73.879997,74.887497,72.852501,73.230003,71.912048,187572800
70.5,72.705002,70.307503,72.2575,70.957054,226176800
65.9375,69.522499,65.75,66.542503,65.344902,286744800
69.285004,71.610001,67.342499,71.334999,70.051155,285290000
69.347504,70.305,67.964996,68.857498,67.618248,255598800
63.985001,67.5,62,62.057499,60.940624,418474000
66.222504,69.980003,63.237499,69.4925,68.241806,370732000
60.487499,64.769997,60,60.552502,59.462704,322423600
61.877499,64.402496,59.599998,63.215,62.077293,324056000
59.942501,62.5,59.279999,61.6675,60.55764,300233600
61.8475,63.209999,60.6525,61.195,60.093647,271857200
61.794998,62.9575,57,57.310001,56.278568,401693200
57.02,57.125,53.1525,56.092499,55.082977,336752800
59.09,61.922501,58.575001,61.720001,60.609196,287531200
62.6875,64.5625,61.075001,61.380001,60.275322,303602000
61.630001,64.669998,61.59,64.610001,63.447174,252087200
63.1875,63.967499,61.762501,61.935001,60.820335,204216800
62.685001,63.880001,62.349998,63.702499,62.556015,167976400
63.900002,65.622498,63,63.572498,62.428356,197002000
61.625,62.18,59.782501,60.227501,59.143566,176218400
60.084999,61.287498,59.224998,61.232498,60.130478,165934000
60.700001,61.424999,59.7425,60.352501,59.266312,129880000
62.724998,65.777496,62.345001,65.6175,64.436562,201820400
67.699997,67.925003,64.75,64.857498,63.690228,202887200
65.684998,66.842499,65.307503,66.517502,65.320358,168895200
67.175003,67.517502,66.175003,66.997498,65.791725,161834800
67.077499,68.425003,66.457497,68.3125,67.083046,131022800
70,72.0625,69.512497,71.762497,70.470955,194994800
70.599998,71.582497,70.157501,71.107498,69.827744,131154400
71.845001,72.050003,70.587502,71.672501,70.382576,157125200
71.172501,71.737503,69.214996,70.699997,69.427574,215250000
69.487503,70.419998,69.212502,69.232498,67.986488,130015200
69.07,69.3125,66.357498,67.092499,65.885017,180991600
68.402496,69.474998,68.050003,69.025002,67.782738,116862400
68.967499,70.4375,68.717499,68.7575,67.520042,124814400
69.300003,70.752502,69.25,70.7425,69.469307,126161200
70.449997,71.135002,69.987503,70.792503,69.518417,117087600
71.269997,71.457497,69.550003,69.644997,68.391571,112004800
71.182503,72.417503,70.972504,71.932503,70.637894,137280800
72.489998,73.6325,72.087502,73.449997,72.128082,183064000
71.5625,74.75,71.462502,72.267502,70.966888,240616800
72.292503,73.422501,71.580002,73.290001,71.970978,133568000
73.764999,75.25,73.614998,74.389999,73.05117,147751200
75.114998,75.809998,74.717499,75.157501,73.804855,142333600
75.805,76.292503,75.4925,75.934998,74.568359,115215200
76.410004,77.587502,76.072502,77.532501,76.343216,133838400
77.025002,79.262497,76.809998,78.752502,77.544502,145946400
79.457497,79.922501,77.727501,77.852501,76.65831,162301200
78.037498,78.987503,75.802498,76.912498,75.732719,200622400
76.127502,77.447502,75.3825,77.385002,76.197983,158929200
75.087502,76.974998,75.052498,76.927498,75.747482,166348400
78.292503,79.125,77.580002,78.739998,77.532196,135178400
78.7575,79.629997,78.252502,78.285004,77.08419,101729600
79.169998,79.879997,79.129997,79.807503,78.583328,111504800
79.665001,80.222504,78.967499,79.212502,77.997452,102688800
78.942497,79.807503,78.837502,79.722504,78.499634,81803200
80.875,81.059998,79.125,79.182503,77.967911,125522000
79.035004,79.677498,78.272499,79.527496,78.307617,112945200
79.192497,80.860001,78.907501,79.5625,78.342087,133560800
79.8125,80.287498,79.1175,79.485001,78.26577,153532400
79.4375,80.587502,79.302498,80.462502,79.228271,80791200
80.1875,80.860001,79.732498,80.834999,79.595062,87642800
81.165001,81.550003,80.574997,81.279999,80.033226,104491200
81.097504,81.404999,80.195,80.580002,79.343979,87560400
80.837502,82.9375,80.807503,82.875,81.603767,137250400
82.5625,83.400002,81.830002,83.364998,82.08625,95654400
83.035004,86.402496,83.002502,85.997498,84.678368,147712400
86.974998,88.692497,86.522499,88.209999,86.856934,166651600
87.327499,87.764999,83.870003,83.974998,82.686897,201662400
86.18,86.949997,83.555,84.699997,83.400764,200146000
83.3125,86.419998,83.144997,85.747498,84.432205,138808800
87.864998,88.300003,86.18,88.019997,86.669838,165428800
88.787498,88.849998,87.772499,87.897499,86.54924,114406400
87.852501,88.362503,87.305,87.932503,86.583687,96820400
88.660004,89.139999,86.287498,87.43,86.088898,264476000
87.834999,89.864998,87.787498,89.717499,88.341309,135445200
91,93.095001,90.567497,91.6325,90.226929,212155600
91.25,92.197502,89.629997,90.014999,88.634247,192623200
90.175003,91.25,89.392502,91.209999,89.810928,137522400
91.102501,91.330002,88.254997,88.407501,87.051399,205256800
88.3125,90.542503,87.82,90.445,89.057655,130646000
90.019997,91.495003,90,91.199997,89.801071,140223200
91.279999,91.839996,90.977501,91.027496,89.631203,110737200
91.962502,92.6175,90.910004,91.027496,89.631203,114041600
92.5,93.945,92.467499,93.462502,92.02887,118655600
93.852501,94.654999,93.057503,93.172501,91.743309,112424400
94.18,95.375,94.089996,95.342499,93.880035,117092000
96.262497,96.317497,94.672501,95.752502,94.283737,125642800
95.334999,95.980003,94.705002,95.919998,94.448669,90257200
97.264999,99.955002,95.2575,95.477501,94.012962,191649200
94.839996,97.254997,93.877502,97.057503,95.568718,170989200
98.989998,99.247498,96.489998,97.724998,96.225983,153198000
96.5625,97.404999,95.904999,96.522499,95.041931,110577600
96.987503,97.147499,95.839996,96.327499,94.849922,92186800
96.417503,98.5,96.0625,98.357498,96.848778,90318000
99.172501,99.25,96.7425,97,95.5121,103433200
96.692497,97.974998,96.602501,97.272499,95.780411,89001600
96.997498,97.077499,92.010002,92.845001,91.420845,197004400
90.987503,92.970001,89.144997,92.614998,91.194366,185438800
93.709999,94.904999,93.480003,94.809998,93.355698,121214000
94.3675,94.550003,93.247498,93.252502,91.82209,103625600
93.75,95.230003,93.712502,95.040001,93.582176,90329200
94.1875,96.297501,93.767502,96.190002,94.714531,158130000
102.885002,106.415001,100.824997,106.260002,104.630058,374336800
108.199997,111.637497,107.892502,108.9375,107.266487,308151200
109.1325,110.790001,108.387497,109.665001,107.982834,173071600
109.377502,110.392502,108.897499,110.0625,108.374237,121776800
110.404999,114.412498,109.797501,113.902496,112.155334,202428800
113.205002,113.675003,110.292503,111.112503,109.6054,198045600
112.599998,113.775002,110,112.727501,111.198502,212403600
111.970001,112.482498,109.107498,109.375,107.891449,187902400
110.497498,113.275002,110.297501,113.010002,111.477158,165598000
114.43,116.042503,113.927498,115.010002,113.450043,210082000
114.830002,115,113.044998,114.907501,113.348923,165565200
116.0625,116.087502,113.962502,114.607498,113.052994,119561600
114.352501,116,114.0075,115.5625,113.995033,105633600
115.982498,117.162498,115.610001,115.707497,114.138062,145538000
115.75,118.392502,115.732498,118.275002,116.670746,126907200
119.262497,124.8675,119.25,124.370003,122.683075,338054800
128.697495,128.785004,123.9375,125.857498,124.150391,345937600
124.697502,125.18,123.052498,124.824997,123.131897,211495600
126.18,126.9925,125.082497,126.522499,124.806381,163022400
127.142502,127.485001,123.832497,125.010002,123.3144,155552400
126.012497,126.442497,124.577499,124.807503,123.114639,187630000
127.580002,131,126,129.039993,127.289711,225702700
132.759995,134.800003,130.529999,134.179993,132.359985,151948100
137.589996,137.979996,127,131.399994,129.617691,200119000
126.910004,128.839996,120.5,120.879997,119.24041,257599600
120.07,123.699997,110.889999,120.959999,119.319321,332607200
113.949997,118.989998,112.68,112.82,111.289726,231366600
117.260002,119.139999,115.260002,117.32,115.728699,176940500
120.360001,120.5,112.5,113.489998,111.950645,182274400
114.57,115.230003,110,112,110.480843,180860300
114.720001,115.93,112.800003,115.360001,113.795273,140150100
118.330002,118.830002,113.610001,115.540001,113.972847,184642000
115.230003,116,112.040001,112.129997,110.609093,154679000
109.720001,112.199997,108.709999,110.339996,108.843369,178011000
110.400002,110.879997,106.089996,106.839996,105.390839,287104900
104.540001,110.190002,103.099998,110.080002,108.586906,195713800
112.68,112.860001,109.160004,111.809998,110.293427,183055400
111.620003,112.110001,106.769997,107.120003,105.667061,150718700
105.169998,110.25,105,108.220001,106.752129,167743300
108.43,112.440002,107.669998,112.279999,110.757042,149981400
115.010002,115.32,112.779999,114.959999,113.400703,137672400
114.550003,115.309998,113.57,114.089996,112.542503,99382200
113.790001,117.260002,113.620003,115.809998,114.239174,142675200
117.639999,117.720001,115.830002,116.790001,115.205879,116120400
112.889999,115.370003,112.220001,113.019997,111.487007,144712000
113.910004,116.650002,113.550003,116.5,114.919815,106243800
115.699997,116.120003,112.25,113.160004,111.62513,161498200
114.620003,115.550003,114.129997,115.080002,113.519081,96849000
116.25,116.400002,114.589996,114.970001,113.410568,83477200
115.279999,117,114.919998,116.970001,115.383438,100506900
120.059998,125.18,119.279999,124.400002,122.712669,240226800
125.269997,125.389999,119.650002,121.099998,119.457413,262330500
121,123.029999,119.620003,121.190002,119.546211,150712000
118.720001,121.199997,118.150002,120.709999,119.072716,112559200
121.279999,121.550003,118.809998,119.019997,117.405632,115393800
119.959999,120.419998,115.660004,115.980003,114.406876,120639300
116.199997,118.980003,115.629997,117.510002,115.916122,124423700
116.669998,118.709999,116.449997,116.870003,115.284805,89946000
117.449997,118.040001,114.589996,115.75,114.179993,101988000
116.389999,116.550003,114.279999,115.040001,113.479622,82572600
114.010002,116.550003,112.879997,115.050003,113.489487,111850700
115.489998,117.279999,114.540001,116.599998,115.018456,92276800
115.050003,115.43,111.099998,111.199997,109.691704,143937800
112.370003,116.93,112.199997,115.32,113.755829,146129200
111.059998,111.989998,107.720001,108.860001,107.383453,190272600
109.110001,110.68,107.32,108.769997,107.29467,122866900
109.660004,111.489998,108.730003,110.440002,108.942009,107624400
114.139999,115.589996,112.349998,114.949997,113.390831,138235500
117.949997,119.620003,116.870003,119.029999,117.415489,126387100
118.32,119.199997,116.129997,118.690002,117.282097,114457900
120.5,121.989998,116.050003,116.32,114.940216,154515300
115.550003,117.589996,114.129997,115.970001,114.594376,138023400
117.190002,119.629997,116.440002,119.489998,118.072617,112295000
119.620003,120.529999,118.57,119.209999,117.795921,103162300
119.440002,119.669998,117.870003,119.260002,117.845345,81581900
118.919998,120.989998,118.150002,120.300003,118.873009,91183000
119.550003,120.669998,118.959999,119.389999,117.973801,74271000
118.610001,119.82,118,118.029999,116.629936,76322100
117.589996,119.059998,116.809998,118.639999,117.232704,74113000
118.639999,118.769997,117.290001,117.339996,115.94812,73604300
117.18,117.620003,113.75,113.849998,112.499512,127959300
113.910004,115.849998,112.589996,115.169998,113.803856,113874200
115.550003,116.75,115.169998,116.029999,114.653648,76499200
116.57,117.489998,116.220001,116.589996,115.207008,46691300
116.970001,120.970001,116.809998,119.050003,117.63784,169410200
121.010002,123.470001,120.010002,122.720001,121.264305,127728200
122.019997,123.370003,120.889999,123.080002,121.620033,89004200
123.519997,123.779999,122.209999,122.940002,121.481689,78967600
122.599998,122.860001,121.519997,122.25,120.799873,78260400
122.309998,124.57,122.25,123.75,122.282074,86712000
124.370003,124.980003,123.089996,124.379997,122.904602,82225500
124.529999,125.949997,121,121.779999,120.335434,115089200
120.5,123.870003,120.150002,123.239998,121.77813,81312200
122.43,122.760002,120.550003,122.410004,120.957977,86939800
122.599998,123.349998,121.540001,121.779999,120.335434,79184500
124.339996,127.900002,124.129997,127.879997,126.363098,157243700
127.410004,128.369995,126.559998,127.809998,126.293915,98208600
128.899994,129.580002,128.039993,128.699997,127.17337,94359800
128.960007,129.100006,126.120003,126.660004,125.15757,192541500
125.019997,128.309998,123.449997,128.229996,126.708931,121251600
131.610001,134.410004,129.649994,131.880005,130.315628,168904800
132.160004,132.429993,130.779999,130.960007,129.406586,88223700
131.320007,133.460007,131.100006,131.970001,130.404587,54930100
133.990005,137.339996,133.509995,136.690002,135.068604,124486200
138.050003,138.789993,134.339996,134.869995,133.270187,121047300
135.580002,135.990005,133.399994,133.720001,132.13382,96452100
134.080002,134.740005,131.720001,132.690002,131.116043,99116600
133.520004,133.610001,126.760002,129.410004,127.874969,143301900
128.889999,131.740005,128.429993,131.009995,129.455963,97664900
127.720001,131.050003,126.379997,126.599998,125.098289,155088000
128.360001,131.630005,127.860001,130.919998,129.367035,109578200
132.429993,132.630005,130.229996,132.050003,130.483612,105158200
129.190002,130.169998,128.5,128.979996,127.450035,100384500
128.5,129.690002,126.860001,128.800003,127.272171,91951100
128.759995,131.449997,128.490005,130.889999,129.337372,88636800
130.800003,131,128.759995,128.910004,127.380882,90221800
128.779999,130.220001,127,127.139999,125.631874,111598500
127.779999,128.710007,126.940002,127.830002,126.31369,90757300
128.660004,132.490005,128.550003,132.029999,130.463882,104319500
133.800003,139.669998,133.589996,136.869995,135.246475,120150900
136.279999,139.850006,135.020004,139.070007,137.420364,114459400
143.070007,145.089996,136.539993,142.919998,141.224701,157611700
143.600006,144.300003,141.369995,143.160004,141.461838,98390600
143.429993,144.300003,140.410004,142.059998,140.374908,140843800
139.520004,141.990005,136.699997,137.089996,135.463852,142621100
135.830002,136.740005,130.210007,131.960007,130.394714,177523800
133.75,135.380005,130.929993,134.139999,132.548843,106239800
135.729996,136.309998,134.610001,134.990005,133.388779,83305400
135.759995,135.770004,133.610001,133.940002,132.351227,89880900
136.300003,137.399994,134.589996,137.389999,135.760284,84183100
137.350006,137.419998,135.860001,136.759995,135.339722,75693800
136.029999,136.960007,134.919998,136.910004,135.488129,71297200
136.619995,137.880005,135.850006,136.009995,134.597473,76774200
136.479996,136.990005,134.399994,135.389999,133.983932,73046600
135.899994,136.389999,133.770004,135.130005,133.726624,64280000
134.350006,135.529999,133.690002,135.369995,133.964127,60145100
135.490005,136.009995,132.789993,133.190002,131.806793,80576300
131.25,132.220001,129.470001,130.839996,129.481171,97918500
129.199997,130,127.410004,129.710007,128.362915,96856700
130.240005,130.710007,128.800003,129.869995,128.521255,87668800
128.009995,129.720001,125.599998,126,124.691437,103916400
123.760002,126.709999,118.389999,125.860001,124.552895,158273000
124.940002,125.559998,122.230003,125.349998,124.048195,111039900
124.68,126.459999,120.540001,120.989998,119.733475,148199500
122.589996,124.849998,121.199997,121.260002,120.000671,164560400
123.75,127.93,122.790001,127.790001,126.462845,116307900
128.410004,128.720001,125.010002,125.120003,123.820595,102260900
124.809998,125.709999,121.839996,122.059998,120.792351,112966300
121.75,123.599998,118.620003,120.129997,118.882408,178155000
120.980003,121.940002,117.57,121.419998,120.159004,153766600
120.93,121,116.209999,116.360001,115.151558,154376600
119.029999,122.059998,118.790001,121.089996,119.832436,129525800
121.690002,122.169998,119.449997,119.980003,118.733971,111943300
122.540001,123.209999,121.260002,121.959999,120.69339,103026500
120.400002,121.169998,119.160004,121.029999,119.773064,88105100
121.410004,124,120.419998,123.989998,122.702316,92403800
125.699997,127.220001,124.720001,125.57,124.265907,115227900
124.050003,125.860001,122.339996,124.760002,123.464317,111932600
122.879997,123.18,120.32,120.529999,119.278244,121229700
119.900002,121.43,119.68,119.989998,118.743858,185549500
120.330002,123.870003,120.260002,123.389999,122.108543,111912300
123.330002,124.239998,122.139999,122.540001,121.26738,95467100
122.82,122.900002,120.07,120.089996,118.842819,88530500
119.540001,121.660004,119,120.589996,119.337624,98844700
120.349998,121.480003,118.919998,121.209999,119.951187,94071200
121.650002,122.580002,120.730003,121.389999,120.129318,80819200
120.110001,120.400002,118.860001,119.900002,118.6548,85671900
121.650002,123.519997,121.150002,122.150002,120.881424,118323800
123.660004,124.18,122.489998,123,121.722603,75089100
123.870003,126.160004,123.07,125.900002,124.592484,88651200
126.5,127.129997,125.650002,126.209999,124.899261,80171300
125.830002,127.919998,125.139999,127.900002,126.571709,83466700
128.949997,130.389999,128.520004,130.360001,129.006134,88844600
